op_carrier_fl_num,op_unique_carrier,origin_airport_id,dest_airport_id,distance,route,day,Key,fl_date,AvgTemp,Precipitation,Snow_mm,WindSpeed,lat,lon,Month
2318,AA,11298,12892,1235.0,11298-12892,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
3502,YX,11298,13930,801.0,11298-13930,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
3872,MQ,11298,14814,190.0,11298-14814,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
714,B6,11298,10721,1562.0,11298-10721,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
934,AA,11298,11697,1119.0,11298-11697,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
3936,MQ,11298,15401,181.0,11298-15401,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
2737,AA,11298,10397,731.0,11298-10397,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
671,AA,11298,12889,1055.0,11298-12889,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
5996,YV,11298,10627,977.0,11298-10627,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
3118,OO,11298,14109,462.0,11298-14109,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
5971,YV,11298,12217,603.0,11298-12217,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
2386,AA,11298,13303,1121.0,11298-13303,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3557,MQ,11298,15401,181.0,11298-15401,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
1578,AA,11298,13487,852.0,11298-13487,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
1076,AA,11298,10693,631.0,11298-10693,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
2347,AA,11298,11109,592.0,11298-11109,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
1791,AA,11298,13342,853.0,11298-13342,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
1381,AA,11298,15016,550.0,11298-15016,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
308,DL,11298,13487,852.0,11298-13487,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
2749,AA,11298,10397,731.0,11298-10397,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
1954,AA,11298,10693,631.0,11298-10693,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3569,MQ,11298,11982,134.0,11298-11982,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
1885,AA,11298,14107,868.0,11298-14107,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
621,DL,11298,11433,986.0,11298-11433,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
3509,MQ,11298,15919,280.0,11298-15919,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
3233,OO,11298,10599,597.0,11298-10599,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
2610,AA,11298,11193,812.0,11298-11193,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
7,AA,11298,13830,3711.0,11298-13830,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
484,NK,11298,14100,1303.0,11298-14100,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
1826,AA,11298,11109,592.0,11298-11109,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
2448,AA,11298,14570,1345.0,11298-14570,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3306,MQ,11298,14122,1067.0,11298-14122,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
2926,AA,11298,11278,1192.0,11298-11278,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
1212,AA,11298,12264,1172.0,11298-12264,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
3007,OO,11298,12217,603.0,11298-12217,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
5714,YV,11298,11973,500.0,11298-11973,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
1175,AA,11298,14771,1464.0,11298-14771,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
3599,MQ,11298,10728,270.0,11298-10728,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
776,AA,11298,10423,190.0,11298-10423,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
25,AA,11298,12953,1389.0,11298-12953,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
5434,OO,11298,11292,641.0,11298-11292,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
3174,OO,11298,10781,383.0,11298-10781,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
3106,OO,11298,13277,622.0,11298-13277,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
713,UA,11298,13930,801.0,11298-13930,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
3164,OO,11298,14674,551.0,11298-14674,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3915,MQ,11298,10792,1212.0,11298-10792,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
5943,YV,11298,13158,309.0,11298-13158,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
3436,MQ,11298,13198,460.0,11298-13198,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
3590,YX,11298,12266,224.0,11298-12266,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
1200,AA,11298,15304,929.0,11298-15304,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
2840,AA,11298,13256,469.0,11298-13256,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
2270,AA,11298,15304,929.0,11298-15304,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
1564,AA,11298,14683,247.0,11298-14683,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
510,AA,11298,11278,1192.0,11298-11278,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
3352,MQ,11298,11140,354.0,11298-11140,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3055,OO,11298,14698,1360.0,11298-14698,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
1207,AA,11298,15376,813.0,11298-15376,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3856,MQ,11298,15048,657.0,11298-15048,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
188,AA,11298,12339,761.0,11298-12339,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
5795,YV,11298,14107,868.0,11298-14107,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
244,AA,11298,11697,1119.0,11298-11697,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
3305,MQ,11298,10781,383.0,11298-10781,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
1579,AA,11298,11697,1119.0,11298-11697,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
3648,MQ,11298,11884,1477.0,11298-11884,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
2424,AA,11298,12892,1235.0,11298-12892,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
1599,AA,11298,14908,1205.0,11298-14908,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
1605,AA,11298,14492,1061.0,11298-14492,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
1063,DL,11298,10397,731.0,11298-10397,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
5771,YV,11298,11003,685.0,11298-11003,4,32.896801-32.896801,2020-01-04,8.5,0.0,0.0,9.4,32.896801,-97.038002,1
3812,MQ,11298,15412,771.0,11298-15412,1,32.896801-32.896801,2020-01-01,8.5,0.0,0.0,21.2,32.896801,-97.038002,1
1625,AA,11298,10994,987.0,11298-10994,6,32.896801-32.896801,2020-01-06,10.2,0.0,0.0,12.6,32.896801,-97.038002,1
1223,AA,11298,14570,1345.0,11298-14570,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
3216,OO,11298,13290,431.0,11298-13290,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
3015,OO,11298,10155,89.0,11298-10155,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
3015,OO,11298,10155,89.0,11298-10155,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
5999,YV,11298,11413,674.0,11298-11413,5,32.896801-32.896801,2020-01-05,10.7,0.0,0.0,13.7,32.896801,-97.038002,1
202,AA,11298,11278,1192.0,11298-11278,7,32.896801-32.896801,2020-01-07,9.9,0.0,0.0,9.7,32.896801,-97.038002,1
5749,YV,11298,13342,853.0,11298-13342,3,32.896801-32.896801,2020-01-03,10.6,0.0,0.0,20.2,32.896801,-97.038002,1
1455,AA,11298,13495,447.0,11298-13495,2,32.896801-32.896801,2020-01-02,12.5,0.0,0.0,17.3,32.896801,-97.038002,1
3315,OO,14893,14679,480.0,14893-14679,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
976,UA,14893,13930,1781.0,14893-13930,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
770,UA,14893,11618,2500.0,14893-11618,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
5703,CP,14893,12892,373.0,14893-12892,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
1959,WN,14893,13891,390.0,14893-13891,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
5713,WN,14893,11292,909.0,14893-11292,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
1758,WN,14893,14107,647.0,14893-14107,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
1072,WN,14893,15016,1679.0,14893-15016,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
1625,WN,14893,12892,373.0,14893-12892,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
652,AA,14893,14107,647.0,14893-14107,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
2145,WN,14893,14679,480.0,14893-14679,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
996,WN,14893,12892,373.0,14893-12892,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
3725,OO,14893,14869,532.0,14893-14869,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
2308,AA,14893,11298,1431.0,14893-11298,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
365,B6,14893,12954,387.0,14893-12954,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
542,AA,14893,14107,647.0,14893-14107,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
5559,OO,14893,14771,86.0,14893-14771,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
4387,WN,14893,14107,647.0,14893-14107,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
5380,WN,14893,12892,373.0,14893-12892,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
3796,WN,14893,10800,358.0,14893-10800,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
3162,WN,14893,14107,647.0,14893-14107,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
5680,WN,14893,14747,605.0,14893-14747,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
265,B6,14893,12954,387.0,14893-12954,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
2087,UA,14893,12266,1609.0,14893-12266,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
2040,WN,14893,10800,358.0,14893-10800,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
2390,WN,14893,10800,358.0,14893-10800,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
2113,WN,14893,14747,605.0,14893-14747,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
1485,WN,14893,14679,480.0,14893-14679,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
284,WN,14893,14107,647.0,14893-14107,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
1485,WN,14893,14679,480.0,14893-14679,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
1963,AA,14893,11298,1431.0,14893-11298,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
1233,AA,14893,11298,1431.0,14893-11298,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
2077,WN,14893,14057,479.0,14893-14057,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
116,WN,14893,12954,387.0,14893-12954,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
2429,QX,14893,14747,605.0,14893-14747,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
652,AA,14893,14107,647.0,14893-14107,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
5559,OO,14893,14771,86.0,14893-14771,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
2076,QX,14893,10713,437.0,14893-10713,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
59,HA,14893,13830,2404.0,14893-13830,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
3725,OO,14893,14869,532.0,14893-14869,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
544,WN,14893,14908,404.0,14893-14908,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
147,WN,14893,14107,647.0,14893-14107,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
3976,WN,14893,14747,605.0,14893-14747,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
2467,WN,14893,14679,480.0,14893-14679,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
1544,AA,14893,11298,1431.0,14893-11298,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
740,UA,14893,11292,909.0,14893-11292,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
1844,WN,14893,12954,387.0,14893-12954,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
1388,WN,14893,11292,909.0,14893-11292,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
6565,WN,14893,14107,647.0,14893-14107,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
6063,WN,14893,10821,2395.0,14893-10821,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
5255,WN,14893,12892,373.0,14893-12892,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
1621,UA,14893,12264,2358.0,14893-12264,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
5699,CP,14893,12892,373.0,14893-12892,6,38.69540023803711-38.69540023803711,2020-01-06,7.6,0.0,0.0,6.9,38.69540023803711,-121.59100341796876,1
3643,WN,14893,12954,387.0,14893-12954,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
1667,WN,14893,12892,373.0,14893-12892,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
1901,WN,14893,13891,390.0,14893-13891,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
6094,CP,14893,12892,373.0,14893-12892,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
717,WN,14893,14679,480.0,14893-14679,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
429,AS,14893,14747,605.0,14893-14747,3,38.69540023803711-38.69540023803711,2020-01-03,8.5,0.0,0.0,3.5,38.69540023803711,-121.59100341796876,1
2896,WN,14893,13891,390.0,14893-13891,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
6094,CP,14893,12892,373.0,14893-12892,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
1233,AA,14893,11298,1431.0,14893-11298,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
4535,WN,14893,12892,373.0,14893-12892,7,38.69540023803711-38.69540023803711,2020-01-07,5.1,0.0,0.0,9.0,38.69540023803711,-121.59100341796876,1
2618,QX,14893,14057,479.0,14893-14057,4,38.69540023803711-38.69540023803711,2020-01-04,9.5,2.3,0.0,11.9,38.69540023803711,-121.59100341796876,1
3396,OO,14893,14679,480.0,14893-14679,2,38.69540023803711-38.69540023803711,2020-01-02,8.5,0.0,0.0,10.6,38.69540023803711,-121.59100341796876,1
1963,AA,14893,11298,1431.0,14893-11298,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
637,WN,14893,12889,397.0,14893-12889,5,38.69540023803711-38.69540023803711,2020-01-05,7.4,0.0,0.0,8.7,38.69540023803711,-121.59100341796876,1
181,AS,14893,14747,605.0,14893-14747,1,38.69540023803711-38.69540023803711,2020-01-01,8.8,0.0,0.0,5.8,38.69540023803711,-121.59100341796876,1
5669,OH,11278,10581,590.0,11278-10581,1,38.8521-38.8521,2020-01-01,7.7,0.0,0.0,13.0,38.8521,-77.037697,1
1095,WN,11278,13232,601.0,11278-13232,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
5408,OH,11278,11986,524.0,11278-11986,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
5122,OH,11278,10868,408.0,11278-10868,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
5172,OH,11278,10792,296.0,11278-10792,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
771,AS,11278,14057,2350.0,11278-14057,4,38.8521-38.8521,2020-01-04,11.8,7.9,0.0,10.4,38.8521,-77.037697,1
5599,OH,11278,14685,519.0,11278-14685,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
3063,WN,11278,13204,759.0,11278-13204,1,38.8521-38.8521,2020-01-01,7.7,0.0,0.0,13.0,38.8521,-77.037697,1
901,AA,11278,15304,814.0,11278-15304,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
4353,YX,11278,11433,405.0,11278-11433,4,38.8521-38.8521,2020-01-04,11.8,7.9,0.0,10.4,38.8521,-77.037697,1
4015,EV,11278,11042,310.0,11278-11042,6,38.8521-38.8521,2020-01-06,6.0,0.0,0.0,13.3,38.8521,-77.037697,1
3525,YX,11278,12266,1208.0,11278-12266,4,38.8521-38.8521,2020-01-04,11.8,7.9,0.0,10.4,38.8521,-77.037697,1
443,AA,11278,11057,331.0,11278-11057,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
1745,AA,11278,15304,814.0,11278-15304,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
5408,OH,11278,11986,524.0,11278-11986,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
131,AA,11278,11057,331.0,11278-11057,1,38.8521-38.8521,2020-01-01,7.7,0.0,0.0,13.0,38.8521,-77.037697,1
4992,C5,11278,11042,310.0,11278-11042,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
5258,OH,11278,11996,396.0,11278-11996,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
5513,OH,11278,14122,204.0,11278-14122,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
4917,PT,11278,11996,396.0,11278-11996,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
1247,UA,11278,12266,1208.0,11278-12266,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
1,AS,11278,14747,2329.0,11278-14747,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
4035,EV,11278,13930,612.0,11278-13930,4,38.8521-38.8521,2020-01-04,11.8,7.9,0.0,10.4,38.8521,-77.037697,1
5226,OH,11278,13931,142.0,11278-13931,4,38.8521-38.8521,2020-01-04,11.8,7.9,0.0,10.4,38.8521,-77.037697,1
4411,YX,11278,11057,331.0,11278-11057,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
5301,OH,11278,11996,396.0,11278-11996,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
3435,YX,11278,11618,199.0,11278-11618,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
4726,PT,11278,15096,298.0,11278-15096,3,38.8521-38.8521,2020-01-03,10.1,6.4,0.0,9.7,38.8521,-77.037697,1
5226,OH,11278,13931,142.0,11278-13931,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
1431,AA,11278,13303,919.0,11278-13303,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
1825,AA,11278,11298,1192.0,11278-11298,6,38.8521-38.8521,2020-01-06,6.0,0.0,0.0,13.3,38.8521,-77.037697,1
5430,OH,11278,14492,227.0,11278-14492,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
2090,B6,11278,10721,399.0,11278-10721,2,38.8521-38.8521,2020-01-02,4.8,0.0,0.0,7.9,38.8521,-77.037697,1
5226,OH,11278,13931,142.0,11278-13931,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
442,WN,11278,15016,719.0,11278-15016,7,38.8521-38.8521,2020-01-07,4.1,8.1,0.0,8.3,38.8521,-77.037697,1
5424,OH,11278,11267,391.0,11278-11267,1,38.8521-38.8521,2020-01-01,7.7,0.0,0.0,13.0,38.8521,-77.037697,1
4380,YX,11278,11423,897.0,11278-11423,5,38.8521-38.8521,2020-01-05,6.3,0.0,0.0,19.8,38.8521,-77.037697,1
6293,YV,11278,12266,1208.0,11278-12266,6,38.8521-38.8521,2020-01-06,6.0,0.0,0.0,13.3,38.8521,-77.037697,1
1431,AA,11278,13303,919.0,11278-13303,6,38.8521-38.8521,2020-01-06,6.0,0.0,0.0,13.3,38.8521,-77.037697,1
